orderID,productID,unitPrice,quantity,discount
168358,115,128.25,2,0.0
168359,4,20.73,2,0.15
168359,46,13.17,21,0.25
168359,85,81.69,43,0.15
168360,153,93.91,9,0.25
168360,143,53.97,9,0.15
168360,106,119.58,15,0.1
168360,98,68.53,17,0.0
168361,186,40.3,40,0.1
168361,89,34.44,27,0.15
168361,39,17.45,36,0.25
168361,61,26.76,22,0.05
168361,70,16.45,35,0.0
168362,189,97.34,6,0.05
168363,79,104.51,40,0.0
168363,69,33.07,30,0.2
168363,144,70.41,19,0.25
168364,155,88.21,20,0.0
168364,44,18.98,4,0.2
168365,143,60.68,27,0.1
168365,95,43.65,2,0.0
168365,93,93.31,98,0.0
168365,18,65.02,11,0.25
168366,152,3.82,2,0.25
168366,30,27.3,29,0.0
168366,64,33.07,1,0.1
168366,44,19.91,8,0.1
168366,63,47.39,18,0.0
168367,71,20.48,6,0.15
168367,87,54.83,15,0.05
168367,230,82.1,24,0.05
168368,163,54.62,33,0.0
168368,227,60.08,66,0.0
168369,209,78.57,15,0.0
168369,179,33.04,7,0.15
168369,213,21.88,40,0.15
168369,70,13.96,9,0.2
168370,91,16.94,18,0.0
168370,212,44.77,21,0.2
168370,176,17.02,30,0.25
168371,105,97.11,16,0.0
168371,85,87.45,72,0.05
168371,32,34.12,88,0.0
168371,52,7.54,18,0.0
168371,59,56.74,5,0.1
168371,65,20.57,2,0.05
168372,71,23.35,56,0.2
168372,1,19.65,6,0.1
168373,177,86.1,24,0.05
168374,191,64.32,5,0.15
168374,179,38.53,2,0.25
168374,55,26.2,24,0.0
168375,235,101.91,6,0.15
168375,142,13.83,9,0.15
168376,98,72.2,17,0.1
168376,51,51.82,20,0.1
168376,16,17.13,22,0.25
168377,70,16.48,29,0.0
168377,225,116.75,3,0.1
168377,109,19.78,3,0.0
168378,148,50.65,15,0.1
168378,221,99.27,6,0.15
168378,47,9.11,5,0.1
168379,156,105.27,38,0.0
168379,199,65.87,27,0.2
168379,51,50.38,47,0.05
168380,20,80.2,19,0.0
168380,212,44.82,25,0.1
168380,145,75.15,21,0.0
168380,182,51.21,8,0.0
168380,168,22.69,19,0.1
168380,175,106.66,9,0.05
168381,39,17.48,24,0.0
168381,68,13.46,42,0.25
168381,44,17.95,3,0.0
168381,27,42.95,16,0.1
168382,20,79.76,23,0.0
168383,93,97.35,25,0.0
168383,63,47.28,16,0.15
168383,55,25.49,22,0.1
168384,155,79.94,28,0.0
168384,201,18.7,34,0.1
168385,56,34.77,23,0.0
168385,91,16.72,4,0.0
168385,202,19.87,19,0.15
168385,64,34.39,4,0.05
168386,246,50.21,55,0.0
168386,154,78.44,1,0.15
168386,155,89.56,8,0.1
168387,246,55.92,4,0.15
168387,81,117.79,28,0.15
168387,6,23.16,4,0.0
168388,139,106.53,48,0.0
168388,203,87.48,1,0.2
168388,81,110.65,6,0.25
168389,23,8.53,15,0.1
168389,59,59.52,1,0.0
168390,82,67.42,26,0.2
168390,141,126.49,83,0.2
168390,235,117.74,34,0.0
168390,163,52.84,10,0.1
168391,31,11.83,7,0.0
168391,110,95.96,36,0.0
168391,81,120.42,7,0.0
168392,113,88.62,3,0.0
168392,241,13.06,34,0.2
168393,135,15.05,11,0.2
168393,32,31.62,10,0.05
168394,55,24.04,8,0.0
168394,87,63.34,42,0.2
168395,156,125.53,1,0.25
168395,191,58.95,26,0.15
168395,132,64.71,18,0.0
168395,144,61.11,23,0.2
168395,15,14.88,21,0.2
168396,7,32.25,8,0.05
168396,30,26.51,6,0.25
168397,203,84.44,55,0.05
168397,35,18.43,4,0.0
168398,136,86.6,2,0.0
168398,209,79.58,19,0.05
168399,57,18.69,15,0.0
168399,144,69.59,7,0.0
168400,141,117.62,14,0.0
168400,183,70.98,10,0.1
168401,104,113.76,34,0.2
168401,147,42.86,21,0.1
168401,45,8.68,21,0.25
168402,122,52.11,29,0.15
168402,86,91.03,10,0.1
168403,36,19.24,33,0.15
168403,63,47.06,1,0.2
168403,237,111.13,5,0.05
168403,52,6.47,21,0.1
168403,89,31.82,26,0.1
168404,97,96.58,3,0.25
168405,114,30.02,6,0.0
168406,114,30.06,6,0.0
168407,118,4.4,42,0.05
168407,174,43.78,31,0.05
168408,66,16.6,3,0.1
168408,226,48.59,26,0.05
168408,145,76.45,18,0.0
168408,88,40.14,3,0.0
168408,27,43.45,26,0.2
168409,222,39.98,2,0.25
168409,146,109.01,19,0.0
168410,212,50.05,10,0.05
168410,74,10.11,26,0.0
168410,201,19.0,29,0.0
168410,107,85.21,6,0.1
168411,130,97.28,95,0.15
168412,205,34.93,16,0.0
168412,26,28.4,8,0.0
168412,107,88.14,21,0.15
168413,215,17.09,10,0.2
168413,18,68.57,15,0.1
168413,73,15.78,4,0.1
168413,227,55.87,9,0.0
168413,241,12.27,27,0.2
168414,109,20.92,23,0.05
168414,236,17.49,10,0.05
168415,61,26.55,6,0.15
168415,195,42.06,40,0.15
168415,189,104.3,16,0.15
168416,219,71.85,7,0.0
168416,3,10.41,4,0.0
168417,80,5.81,24,0.05
168417,183,72.18,7,0.0
168418,203,89.32,19,0.0
168418,218,105.43,9,0.1
168418,114,30.48,15,0.15
168418,144,70.91,2,0.1
168419,72,36.77,12,0.0
168419,172,60.76,67,0.15
168419,60,34.69,21,0.15
168420,35,16.85,6,0.0
168420,15,16.1,12,0.15
168420,109,22.16,3,0.0
168420,36,18.09,12,0.0
168421,66,17.04,13,0.25
168421,61,28.23,91,0.05
168421,115,111.16,21,0.2
168422,197,85.83,16,0.2
168422,1,16.29,1,0.1
168422,104,121.74,60,0.2
168423,144,70.21,17,0.0
168423,62,53.79,8,0.15
168423,36,19.66,5,0.15
168424,21,10.71,13,0.0
168424,203,84.04,1,0.0
168424,139,96.39,41,0.0
168425,235,114.83,3,0.05
168425,116,27.44,2,0.05
168426,15,16.93,11,0.2
168426,48,11.72,20,0.1
168426,154,90.88,27,0.1
168426,115,129.03,66,0.0
168427,149,32.09,2,0.0
168427,20,73.08,3,0.05
168427,64,30.12,14,0.05
168427,194,72.6,35,0.1
168428,213,21.48,8,0.0
168428,194,84.74,7,0.05
168429,84,42.74,36,0.15
168429,145,83.0,1,0.0
168429,116,26.91,35,0.25
168430,246,54.31,7,0.0
168430,199,60.84,4,0.1
168430,245,126.03,19,0.15
168430,85,79.94,23,0.0
168430,101,31.6,6,0.25
168431,219,81.44,29,0.0
168431,1,16.47,9,0.0
168431,30,25.27,31,0.05
168431,104,112.77,27,0.1
168431,218,110.19,57,0.0
168431,52,7.43,15,0.05
168432,11,22.05,15,0.15
168432,169,49.58,36,0.05
168432,233,110.13,32,0.05
168433,184,91.48,11,0.15
168433,166,84.7,35,0.0
168433,186,42.06,22,0.0
168433,183,80.86,18,0.1
168434,151,29.22,3,0.0
168434,205,35.73,21,0.0
168434,164,51.34,20,0.25
168434,39,17.12,39,0.1
168435,105,98.63,9,0.25
168435,131,53.17,1,0.0
168435,207,88.11,5,0.15
168435,32,32.13,11,0.0
168435,36,17.8,7,0.0
168436,91,14.12,3,0.05
168437,141,115.83,8,0.0
168437,230,78.3,5,0.0
168437,175,124.66,1,0.1
168438,198,102.74,2,0.0
168438,170,36.91,11,0.15
168439,15,15.65,21,0.25
168439,175,110.96,32,0.15
168439,167,22.23,8,0.0
168439,250,39.49,25,0.0
168440,44,18.37,13,0.1
168440,38,266.0,30,0.05
168440,234,97.44,30,0.15
168441,174,42.81,12,0.0
168441,105,90.83,12,0.15
168441,20,82.37,2,0.0
168442,222,35.81,13,0.1
168442,159,27.57,1,0.15
168443,86,97.08,23,0.0
168443,188,40.57,14,0.0
168444,43,44.88,34,0.25
168444,163,59.1,23,0.1
168445,192,21.14,20,0.25
168445,26,29.7,9,0.0
168446,3,10.94,28,0.0
168446,96,55.43,14,0.25
168446,36,20.09,16,0.15
168447,229,97.6,23,0.0
168447,109,20.78,13,0.15
168447,60,33.02,36,0.0
168447,163,52.68,6,0.0
168447,122,49.62,5,0.1
168447,10,28.68,48,0.1
168447,124,51.33,29,0.0
168447,14,21.89,14,0.15
168448,175,113.49,32,0.0
168448,8,38.88,2,0.0
168448,152,3.67,26,0.0
168448,6,25.64,2,0.0
168448,229,89.22,18,0.0
168449,248,18.3,41,0.25
168449,145,82.33,14,0.0
168449,96,51.03,16,0.1
168449,83,34.94,2,0.0
168449,147,49.78,18,0.05
168450,195,37.25,1,0.1
168450,158,69.35,29,0.1
168451,209,68.76,23,0.2
168451,61,30.14,31,0.0
168452,79,104.86,14,0.15
168452,100,119.41,1,0.1
168453,26,32.27,14,0.0
168453,241,11.56,7,0.05
168454,13,5.43,23,0.05
168454,165,39.77,9,0.05
168455,84,38.23,55,0.0
168455,97,107.71,12,0.15
168456,62,51.84,14,0.2
168456,132,68.28,13,0.1
168457,147,47.29,1,0.15
168457,7,30.05,32,0.15
168458,41,10.08,3,0.0
168458,189,98.11,29,0.15
168458,137,76.31,8,0.15
168458,113,95.59,3,0.25
168459,159,27.34,25,0.0
168459,64,34.03,4,0.05
168460,2,18.36,10,0.05
168460,86,104.69,5,0.0
168460,59,56.19,34,0.15
168460,229,102.48,23,0.0
168460,215,16.98,20,0.25
168461,249,40.21,18,0.1
168461,216,10.08,12,0.0
168461,159,31.45,4,0.2
168462,112,35.93,16,0.15
168462,240,19.38,4,0.0
168462,133,98.13,4,0.0
168463,160,81.61,17,0.2
168463,30,25.13,11,0.0
168463,249,37.82,14,0.15
168464,206,45.5,4,0.05
168464,50,17.82,11,0.25
168464,15,14.41,3,0.15
168465,25,14.37,34,0.25
168465,111,66.98,12,0.25
168466,198,112.27,4,0.0
168467,45,9.17,17,0.2
168468,132,69.28,32,0.0
168468,111,67.4,4,0.15
168468,23,9.07,13,0.15
168469,180,5.92,29,0.0
168469,246,50.96,2,0.05
168469,114,30.43,8,0.0
168470,36,20.32,6,0.15
168470,46,10.93,68,0.15
168470,1,18.28,33,0.15
168470,18,60.55,42,0.15
168470,227,54.44,24,0.2
168471,50,17.87,28,0.1
168472,184,84.25,62,0.1
168472,235,106.3,4,0.0
168472,89,29.33,10,0.0
168473,23,9.59,14,0.1
168473,224,79.03,29,0.15
168474,183,78.93,31,0.2
168474,234,114.27,23,0.1
168474,198,105.29,6,0.0
168475,152,4.03,15,0.15
168476,83,35.41,11,0.15
168477,13,6.37,20,0.0
168477,199,61.36,37,0.0
168477,123,26.35,9,0.05
168477,89,30.86,5,0.15
168477,38,262.91,7,0.0
168478,141,125.98,35,0.0
168478,249,43.59,9,0.0
168478,7,30.95,41,0.2
168479,191,58.71,24,0.1
168479,127,49.89,4,0.15
168479,227,58.3,1,0.1
168480,130,103.03,21,0.0
168480,90,83.25,28,0.1
168480,179,37.97,13,0.1
168481,142,13.71,38,0.0
168481,81,114.08,32,0.15
168481,60,31.32,31,0.25
168482,100,114.08,22,0.05
168482,213,20.4,34,0.15
168482,61,31.05,36,0.0
168482,162,108.63,4,0.05
168482,60,32.8,4,0.0
168483,82,73.39,19,0.0
168483,201,21.81,14,0.0
168483,228,47.18,23,0.1
168484,129,7.83,86,0.1
168484,89,34.37,24,0.1
168485,133,98.17,35,0.0
168485,207,87.12,9,0.05
168485,247,19.92,45,0.1
168485,189,91.35,29,0.0
168485,194,81.27,4,0.1
168486,239,78.97,23,0.0
168486,230,72.37,36,0.1
168487,62,51.94,68,0.25
168487,210,17.1,25,0.0
168487,195,41.47,31,0.05
168487,133,89.48,3,0.0
168487,48,13.9,33,0.2
168487,151,31.76,5,0.1
168487,244,82.69,13,0.15
168488,129,7.75,26,0.05
168488,168,25.2,2,0.1
168488,197,90.79,13,0.05
168489,231,85.11,20,0.0
168489,101,31.12,39,0.15
168489,27,43.78,7,0.05
168489,87,56.01,31,0.0
168490,10,29.39,38,0.25
168490,242,59.6,2,0.2
168491,7,29.95,13,0.15
168491,34,13.63,7,0.15
168491,180,5.88,28,0.0
168492,167,24.6,2,0.0
168492,159,32.23,11,0.05
168492,182,52.07,24,0.1
168492,198,108.38,1,0.15
168492,150,36.69,1,0.0
168493,130,93.09,8,0.0
168493,221,92.77,6,0.25
168493,213,19.78,99,0.15
168493,60,34.12,33,0.25
168493,50,16.83,3,0.1
168494,16,17.46,10,0.0
168494,242,62.47,16,0.05
168495,3,9.32,5,0.1
168495,132,62.41,28,0.05
168495,167,22.37,21,0.0
168496,219,70.72,15,0.15
168496,41,9.45,30,0.05
168496,100,109.01,1,0.0
168496,208,110.9,1,0.0
168497,236,20.9,29,0.1
168497,105,86.47,11,0.0
168497,86,98.03,20,0.2
168498,116,23.58,41,0.1
168498,226,49.98,21,0.1
168499,123,28.89,39,0.15
168499,6,24.38,8,0.25
168500,232,94.93,18,0.15
168500,70,15.92,26,0.15
168500,211,26.86,8,0.0
168501,133,97.53,5,0.0
168502,219,83.39,17,0.15
168502,239,82.91,10,0.1
168503,201,19.14,6,0.0
168504,64,33.64,10,0.05
168504,116,24.74,15,0.1
168504,61,28.16,6,0.15
168504,37,26.51,33,0.0
168505,179,38.43,40,0.0
168505,56,35.86,4,0.25
168506,153,98.43,24,0.0
168506,11,21.96,15,0.15
168506,68,13.43,27,0.05
168507,206,49.44,89,0.05
168507,72,32.85,2,0.15
168508,62,48.54,3,0.1
168508,208,114.13,27,0.2
168508,202,16.96,30,0.0
168508,35,18.07,16,0.15
168508,83,33.63,22,0.0
168508,54,7.22,26,0.05
168509,143,62.55,22,0.15
168509,94,97.95,19,0.0
168509,207,96.84,6,0.0
168509,99,51.66,25,0.15
168509,151,28.2,54,0.0
168510,174,38.7,7,0.05
168510,97,100.44,4,0.1
168510,239,71.96,31,0.15
168510,95,39.66,86,0.15
168511,168,24.04,19,0.0
168511,225,118.36,17,0.25
168511,59,49.72,38,0.05
168512,226,48.29,14,0.25
168512,54,7.22,27,0.05
168512,143,62.22,21,0.2
168512,154,88.46,5,0.1
168513,52,7.25,65,0.0
168514,248,21.15,8,0.2
168514,207,96.78,2,0.0
168514,239,71.16,30,0.0
168514,47,10.06,1,0.15
168515,145,78.19,8,0.05
168515,121,13.32,15,0.0
168515,16,17.51,13,0.0
168515,40,18.9,17,0.0
168515,45,9.27,14,0.0
168516,150,40.97,6,0.15
168516,160,80.3,36,0.0
168517,129,8.26,11,0.0
168517,180,6.36,22,0.25
168518,8,40.33,7,0.1
168519,147,48.78,9,0.15
168519,86,101.45,14,0.15
168520,7,31.0,24,0.0
168520,249,41.27,11,0.1
168521,157,16.1,73,0.1
168521,66,16.04,5,0.0
168522,127,52.9,3,0.1
168523,105,99.79,78,0.05
168523,7,28.82,25,0.1
168523,39,17.96,96,0.1
168524,39,16.65,1,0.0
168524,103,87.78,9,0.1
168524,242,56.35,7,0.15
168524,50,15.57,41,0.0
168525,58,12.59,82,0.05
168525,45,8.8,23,0.15
168525,59,58.89,12,0.15
168526,49,18.63,16,0.1
168526,166,84.82,8,0.15
168526,173,92.5,2,0.15
168527,245,109.57,15,0.15
168527,184,100.32,29,0.15
168527,230,73.67,35,0.1
168527,71,20.27,10,0.1
168528,88,42.74,24,0.25
168528,14,25.31,16,0.0
168528,60,37.22,3,0.15
168528,224,77.62,23,0.2
168528,56,39.88,34,0.05
168528,31,12.05,9,0.05
168528,148,46.25,48,0.15
168529,22,22.74,3,0.05
168529,57,19.26,19,0.0
168529,8,43.68,5,0.0
168529,248,19.49,22,0.0
168530,143,53.63,23,0.25
168530,222,40.44,11,0.0
168531,78,109.62,13,0.0
168531,88,45.3,19,0.05
168532,36,20.48,53,0.1
168533,22,21.52,37,0.0
168534,168,23.43,6,0.0
168534,113,85.5,17,0.2
168534,176,16.49,26,0.0
168534,6,23.26,26,0.15
168534,79,98.93,64,0.15
168534,57,20.86,17,0.0
168534,157,16.79,12,0.05
168535,211,30.91,6,0.2
168535,146,102.12,20,0.15
168535,11,20.34,27,0.0
168535,109,19.06,29,0.1
168535,92,17.75,14,0.1
168535,155,95.13,37,0.1
168536,248,17.98,5,0.2
168536,157,15.74,20,0.2
168537,164,49.68,6,0.0
168537,187,64.17,29,0.05
168538,119,111.04,4,0.05
168538,176,19.99,45,0.0
168538,22,21.0,23,0.1
168538,90,89.3,59,0.15
168539,163,50.21,10,0.05
168539,72,37.98,12,0.15
168539,67,13.83,1,0.0
168539,213,21.83,30,0.15
168539,105,97.46,17,0.0
168539,83,34.03,11,0.15
168539,37,26.28,12,0.0
168540,188,42.92,5,0.0
168540,39,19.7,41,0.15
168540,119,104.88,24,0.15
168540,118,4.65,93,0.15
168540,231,97.2,35,0.05
168541,173,94.16,17,0.2
168542,77,14.01,13,0.15
168542,151,30.96,11,0.05
168543,63,41.43,30,0.0
168543,73,13.73,10,0.0
168543,165,41.91,9,0.15
168544,209,68.35,14,0.0
168544,71,22.24,1,0.1
168545,233,117.5,21,0.0
168546,141,117.87,32,0.05
168546,83,33.03,46,0.0
168546,234,103.83,25,0.0
168546,181,84.67,1,0.1
168547,37,27.15,17,0.15
168547,68,13.62,1,0.0
168547,150,34.28,8,0.0
168547,76,17.59,2,0.0
168548,136,85.18,10,0.0
168548,92,19.67,30,0.0
168548,239,82.95,38,0.0
168548,193,120.48,37,0.2
168548,206,44.04,27,0.05
168548,183,69.5,7,0.15
168549,236,19.45,3,0.15
168549,160,81.07,31,0.1
168549,49,19.48,13,0.0
168550,169,46.13,19,0.05
168550,104,105.75,38,0.0
168550,90,85.44,13,0.15
168551,137,70.49,32,0.2
168551,161,28.49,6,0.0
168552,162,110.98,33,0.15
168552,181,78.47,5,0.15
168553,182,50.76,2,0.05
168553,201,19.88,30,0.0
168553,227,52.19,15,0.05
168553,46,11.58,35,0.0
168554,85,90.24,19,0.05
168554,211,31.54,10,0.25
168554,59,51.12,16,0.0
168554,69,32.92,8,0.0
168555,198,98.27,15,0.1
168556,8,43.24,23,0.25
168556,165,43.22,34,0.0
168557,27,41.48,23,0.0
168557,77,13.7,18,0.15
168558,36,19.85,29,0.1
168558,239,77.5,13,0.0
168559,138,110.05,49,0.25
168559,117,77.02,3,0.0
168559,188,41.42,2,0.15
168559,25,14.93,7,0.1
168559,132,63.6,14,0.15
168559,10,30.22,23,0.2
168560,247,18.57,19,0.1
168560,122,60.1,3,0.1
168560,133,88.86,1,0.0
168560,110,89.94,3,0.1
168560,33,2.48,44,0.1
168561,245,104.47,24,0.2
168562,250,42.35,4,0.0
168562,45,9.69,20,0.05
168562,224,83.22,85,0.25
168563,226,48.85,2,0.2
168563,20,77.99,1,0.25
168564,173,103.89,5,0.0
168564,72,34.05,5,0.0
168564,12,37.34,9,0.05
168564,93,92.05,7,0.0
168565,176,17.92,25,0.05
168565,153,100.53,29,0.1
168565,81,123.99,26,0.15
168566,60,35.78,37,0.1
168566,140,28.13,4,0.05
168567,172,69.41,16,0.0
168567,137,69.83,28,0.0
168567,177,85.07,3,0.1
168567,142,14.89,8,0.15
168568,68,12.36,36,0.0
168568,222,40.4,4,0.1
168568,110,84.74,36,0.05
168569,103,99.02,1,0.2
168570,237,106.05,7,0.0
168570,158,69.41,17,0.05
168570,119,100.4,4,0.2
168570,193,116.38,10,0.1
168570,187,67.06,12,0.0
168570,64,30.5,29,0.0
168571,52,7.07,14,0.15
168571,226,48.87,4,0.1
168571,161,31.59,38,0.0
168572,225,125.56,30,0.1
168572,112,37.52,36,0.0
168573,11,20.65,4,0.0
168573,158,63.42,14,0.0
168573,39,18.91,4,0.1
168574,87,55.36,23,0.1
168574,146,95.01,2,0.0
168574,65,22.95,18,0.2
168574,205,40.05,22,0.0
168574,44,20.96,24,0.15
168575,106,122.75,2,0.05
168575,95,37.74,14,0.0
168576,210,18.98,95,0.05
168576,228,46.53,17,0.15
168577,244,86.67,9,0.0
168577,81,120.7,30,0.1
168577,220,16.48,36,0.05
168577,36,17.57,72,0.1
168577,60,31.72,17,0.0
168578,164,44.87,22,0.15
168578,202,19.11,7,0.15
168579,207,83.13,5,0.05
168579,93,98.49,29,0.25
168580,40,17.45,23,0.0
168580,182,57.46,20,0.25
168580,150,38.76,24,0.1
168581,209,70.03,4,0.15
168581,221,85.63,9,0.0
168581,87,56.42,7,0.05
168581,152,4.29,8,0.1
168582,219,72.45,1,0.05
168582,183,79.12,31,0.2
168582,58,13.98,29,0.05
168583,169,43.66,36,0.25
168583,171,100.92,25,0.0
168584,22,21.41,39,0.0
168584,234,104.68,41,0.25
168584,194,72.95,34,0.05
168585,96,54.87,1,0.0
168585,65,19.09,9,0.0
168585,239,84.72,6,0.05
168585,99,49.57,28,0.05
168585,236,17.98,12,0.0
168586,63,45.21,10,0.0
168586,66,17.49,13,0.0
168586,147,50.11,20,0.05
168587,167,25.03,6,0.15
168587,140,32.63,10,0.0
168588,41,9.7,11,0.05
168588,162,96.72,33,0.05
168588,237,106.65,68,0.0
168588,68,12.37,22,0.0
168589,33,2.37,4,0.25
168589,48,11.53,35,0.1
168590,134,106.48,24,0.2
168590,156,121.12,20,0.0
168591,4,24.17,29,0.1
168591,100,117.9,5,0.05
168592,64,35.71,10,0.1
168592,49,19.06,10,0.25
168592,93,101.35,28,0.15
168592,105,90.3,11,0.0
168592,222,38.31,33,0.05
168593,163,60.14,9,0.0
168593,38,253.33,12,0.05
168593,125,86.79,43,0.0
168594,176,19.44,17,0.25
168594,221,88.46,30,0.0
168595,208,104.15,13,0.15
168595,211,29.65,20,0.25
168595,123,28.68,10,0.15
168595,35,16.42,100,0.05
168596,135,14.34,2,0.0
168597,198,100.94,12,0.0
168597,80,5.8,31,0.15
168598,158,60.6,15,0.0
168598,122,56.56,38,0.1
168599,3,9.51,35,0.0
168599,119,104.25,3,0.2
168599,244,71.89,1,0.15
168600,104,115.06,40,0.2
168600,80,5.53,10,0.25
168601,111,78.65,8,0.05
168601,64,32.68,6,0.1
168601,26,33.83,13,0.0
168601,151,33.18,5,0.15
168602,103,85.27,38,0.25
168602,74,9.06,21,0.05
168602,66,15.39,14,0.0
168602,97,115.71,8,0.1
168602,150,36.52,10,0.15
168603,150,40.78,19,0.2
168603,26,32.22,8,0.05
168604,99,52.35,4,0.05
168604,62,52.49,11,0.0
168605,244,80.53,17,0.1
168605,147,51.11,6,0.15
168605,174,45.06,12,0.1
168605,132,58.11,34,0.0
168606,105,99.71,45,0.1
168606,151,33.43,1,0.0
168606,198,106.08,91,0.1
168606,45,9.16,7,0.2
168607,202,16.75,17,0.25
168608,64,32.55,18,0.15
168608,45,9.62,82,0.0
168608,88,42.76,14,0.0
168609,91,16.5,24,0.05
168609,207,87.31,27,0.15
168609,204,47.84,1,0.0
168609,202,18.33,5,0.0
168610,59,57.94,29,0.25
168610,65,20.34,37,0.2
168610,117,76.91,1,0.0
168610,162,110.55,19,0.2
168610,215,14.83,3,0.05
168611,25,14.72,6,0.0
168611,6,24.91,9,0.0
168612,69,36.54,13,0.1
168612,212,44.56,5,0.0
168612,50,17.33,5,0.15
168613,175,115.96,21,0.15
168613,79,99.24,30,0.1
168614,118,4.59,17,0.0
168614,34,14.57,14,0.0
168614,224,83.37,9,0.05
168614,119,94.99,13,0.15
168614,15,16.03,23,0.15
168615,56,35.42,6,0.25
168615,183,82.31,10,0.0
168615,78,117.74,10,0.1
168616,166,94.5,6,0.15
168616,118,4.94,23,0.05
168617,220,14.3,17,0.2
168617,83,32.4,52,0.05
168618,221,89.05,10,0.0
168618,113,88.42,6,0.2
168618,140,28.02,20,0.05
168618,197,94.63,21,0.05
168619,46,11.82,13,0.15
168620,146,113.12,31,0.0
168620,141,122.51,7,0.2
168620,18,67.85,25,0.05
168620,147,51.4,7,0.15
168620,82,71.85,26,0.0
168621,50,15.54,13,0.05
168621,68,11.66,34,0.25
168621,35,18.65,4,0.05
168621,206,48.49,2,0.15
168622,158,70.07,25,0.0
168622,184,91.63,23,0.05
168622,96,52.73,30,0.05
168623,192,19.03,21,0.1
168623,178,65.69,27,0.1
168623,147,42.95,17,0.0
168624,231,96.09,24,0.05
168624,26,29.23,5,0.1
168624,189,102.65,20,0.05
168625,228,47.82,43,0.15
168625,203,83.15,15,0.1
168625,95,40.35,5,0.0
168626,205,35.0,14,0.0
168626,174,39.85,11,0.15
168627,130,97.87,7,0.05
168627,203,84.73,32,0.15
168627,61,28.95,9,0.0
168627,64,31.64,8,0.0
168628,27,42.97,16,0.15
168629,230,79.76,31,0.05
168629,220,13.76,9,0.2
168629,174,45.43,17,0.2
168629,177,82.69,1,0.15
168629,244,79.36,32,0.15
168630,170,35.67,19,0.0
168630,172,70.23,18,0.15
168630,175,113.99,38,0.2
168631,122,49.56,39,0.05
168631,148,50.87,27,0.0
168631,88,40.71,9,0.0
168631,103,85.14,1,0.15
168632,234,107.0,20,0.25
168632,106,124.07,39,0.15
168632,189,90.6,7,0.05
168633,94,99.99,17,0.0
168633,105,88.78,41,0.0
168634,48,12.28,3,0.0
168634,194,79.47,9,0.05
168634,78,104.1,4,0.0
168634,94,97.63,36,0.25
168635,167,25.3,34,0.25
168635,245,110.37,27,0.2
168635,123,25.68,35,0.0
168635,127,48.24,9,0.0
168635,165,44.5,14,0.05
168636,188,43.28,3,0.0
168636,101,33.24,10,0.15
168636,245,115.17,34,0.2
168636,160,85.68,5,0.05
168636,169,44.04,14,0.0
168637,175,116.34,20,0.1
168637,58,11.94,19,0.15
168637,189,103.33,22,0.15
168638,211,27.13,21,0.05
168638,198,101.2,16,0.15
168638,21,10.27,1,0.0
168638,94,88.95,26,0.1
168639,39,17.84,27,0.05
168639,247,17.14,25,0.0
168640,124,55.11,11,0.2
168640,74,10.94,11,0.0
168641,124,54.4,18,0.0
168641,117,72.61,16,0.2
168642,56,36.86,16,0.15
168642,144,64.46,12,0.1
168643,132,64.58,6,0.0
168643,165,43.85,13,0.1
168643,234,100.8,36,0.0
168643,25,12.97,19,0.0
168644,204,45.39,12,0.05
168644,109,19.09,12,0.0
168644,225,120.68,18,0.0
168645,206,51.56,40,0.0
168645,48,12.02,17,0.0
168645,103,94.05,2,0.1
168645,101,35.1,31,0.1
168646,172,65.15,26,0.25
168646,182,55.76,4,0.25
168646,118,5.0,46,0.2
168646,39,16.36,6,0.15
168647,148,50.06,44,0.2
168647,78,122.25,18,0.0
168648,245,103.93,2,0.2
168649,106,120.45,28,0.15
168649,96,55.85,1,0.1
168650,31,11.74,15,0.05
168650,172,72.07,6,0.2
168650,19,9.97,31,0.15
168650,101,36.2,39,0.0
168651,80,5.6,11,0.25
168651,101,34.58,28,0.15
168651,145,82.57,3,0.1
168652,97,102.97,11,0.15
168652,35,17.12,11,0.0
168652,111,76.68,3,0.25
168652,22,21.35,19,0.15
168653,94,97.84,27,0.05
168653,90,95.29,22,0.15
168653,225,123.03,22,0.0
168653,139,110.1,19,0.0
168653,6,25.6,5,0.0
168653,26,33.44,6,0.05
168654,138,114.61,24,0.1
168654,43,47.75,11,0.2
168654,94,89.7,35,0.0
168655,188,42.05,13,0.0
168655,250,42.15,28,0.1
168655,48,13.57,36,0.05
168656,85,80.55,15,0.1
168656,186,43.13,13,0.1
168656,130,100.3,37,0.2
168656,173,99.72,63,0.15
168657,116,23.96,45,0.1
168657,81,125.89,21,0.2
168657,124,54.19,3,0.05
168658,139,114.15,15,0.1
168658,78,114.09,37,0.0
168658,207,89.63,36,0.1
168659,193,120.84,25,0.0
168659,76,19.07,39,0.0
168659,187,65.63,15,0.0
168660,68,12.89,15,0.0
168660,193,107.63,37,0.05
168661,224,71.95,5,0.05
168661,35,17.18,45,0.25
168661,235,104.12,5,0.1
168662,220,15.69,39,0.0
168663,63,44.78,10,0.1
168663,46,12.73,6,0.15
168663,139,111.81,30,0.1
168664,93,95.76,56,0.05
168664,227,53.63,37,0.2
168665,171,115.53,38,0.1
168665,89,30.03,14,0.1
168666,112,35.38,27,0.1
168666,221,88.79,24,0.0
168666,75,7.01,9,0.05
168667,244,72.42,22,0.0
168668,165,40.37,55,0.15
168668,60,36.0,26,0.2
